,Data,Hora UTC,"PRECIPITAÃÃO TOTAL, HORÃRIO (mm)",latitude,longitude,codigo,geometry
173,2019-01-08,1900 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
174,2019-01-08,1800 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
175,2019-01-08,1700 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
176,2019-01-08,1600 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
177,2019-01-08,1400 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
178,2019-01-08,1300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
179,2019-01-08,1200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
180,2019-01-08,0100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
181,2019-01-08,0200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
182,2019-01-08,0300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
183,2019-01-08,0400 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
184,2019-01-08,0500 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
185,2019-01-08,0000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
186,2019-01-08,0700 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
187,2019-01-08,0800 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
188,2019-01-08,0900 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
189,2019-01-08,1000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
190,2019-01-08,1100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
191,2019-01-08,0600 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
192,2019-01-09,1500 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
193,2019-01-09,1600 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
194,2019-01-09,1700 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
195,2019-01-09,1800 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
196,2019-01-09,2100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
197,2019-01-09,2000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
198,2019-01-09,2200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
199,2019-01-09,2300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
200,2019-01-09,1400 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
201,2019-01-09,1900 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
202,2019-01-09,1300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
203,2019-01-09,1200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
204,2019-01-09,1100 UTC,",2",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
205,2019-01-09,0100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
206,2019-01-09,0200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
207,2019-01-09,0300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
208,2019-01-09,0400 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
209,2019-01-09,0500 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
210,2019-01-09,0000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
211,2019-01-09,0700 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
212,2019-01-09,0800 UTC,"1,6",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
213,2019-01-09,0900 UTC,",8",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
214,2019-01-09,1000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
215,2019-01-09,0600 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
216,2019-01-10,1400 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
217,2019-01-10,2300 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
218,2019-01-10,2200 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
219,2019-01-10,2100 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
220,2019-01-10,2000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
221,2019-01-10,1900 UTC,",6",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
222,2019-01-10,1800 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
223,2019-01-10,1700 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
224,2019-01-10,1600 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
225,2019-01-10,1500 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
226,2019-01-10,1300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
227,2019-01-10,0000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
228,2019-01-10,1100 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
229,2019-01-10,1000 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
230,2019-01-10,0900 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
231,2019-01-10,0800 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
232,2019-01-10,0700 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
233,2019-01-10,0600 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
234,2019-01-10,0500 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
235,2019-01-10,0400 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
236,2019-01-10,0300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
237,2019-01-10,0200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
238,2019-01-10,0100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
239,2019-01-10,1200 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
240,2019-01-11,1500 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
241,2019-01-11,1600 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
242,2019-01-11,1700 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
243,2019-01-11,1800 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
244,2019-01-11,1400 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
245,2019-01-11,2000 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
246,2019-01-11,2100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
247,2019-01-11,2200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
248,2019-01-11,2300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
249,2019-01-11,1900 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
250,2019-01-11,1200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
251,2019-01-11,0900 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
252,2019-01-11,1100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
253,2019-01-11,1300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
254,2019-01-11,0200 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
255,2019-01-11,0300 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
256,2019-01-11,0400 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
257,2019-01-11,0500 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
258,2019-01-11,0100 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
259,2019-01-11,0700 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
260,2019-01-11,0800 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
261,2019-01-11,0000 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
262,2019-01-11,1000 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
263,2019-01-11,0600 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
264,2019-01-12,1400 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
265,2019-01-12,2300 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
266,2019-01-12,2200 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
267,2019-01-12,2000 UTC,"1,2",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
268,2019-01-12,1900 UTC,"1,2",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
269,2019-01-12,1800 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
270,2019-01-12,1700 UTC,,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
271,2019-01-12,1600 UTC,"2,8",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
272,2019-01-12,1500 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
273,2019-01-12,1300 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
274,2019-01-12,2100 UTC,"1,6",-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
275,2019-01-12,1100 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
276,2019-01-12,1200 UTC,0,-12.627315,-52.220891,A916,POINT (-52.220891 -12.627315)
