,Data,Hora UTC,"PRECIPITAÃÃO TOTAL, HORÃRIO (mm)",latitude,longitude,codigo,geometry
54,2019-01-03,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
55,2019-01-03,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
56,2019-01-03,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
57,2019-01-03,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
58,2019-01-03,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
59,2019-01-03,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
60,2019-01-03,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
61,2019-01-03,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
62,2019-01-03,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
63,2019-01-03,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
64,2019-01-03,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
65,2019-01-03,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
66,2019-01-03,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
67,2019-01-03,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
68,2019-01-03,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
69,2019-01-03,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
70,2019-01-03,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
71,2019-01-03,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
72,2019-01-04,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
73,2019-01-04,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
74,2019-01-04,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
75,2019-01-04,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
76,2019-01-04,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
77,2019-01-04,2100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
78,2019-01-04,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
79,2019-01-04,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
80,2019-01-04,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
81,2019-01-04,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
82,2019-01-04,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
83,2019-01-04,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
84,2019-01-04,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
85,2019-01-04,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
86,2019-01-04,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
87,2019-01-04,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
88,2019-01-04,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
89,2019-01-04,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
90,2019-01-04,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
91,2019-01-04,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
92,2019-01-04,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
93,2019-01-04,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
94,2019-01-04,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
95,2019-01-04,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
96,2019-01-05,1500 UTC,"1,4",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
97,2019-01-05,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
98,2019-01-05,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
99,2019-01-05,1800 UTC,",2",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
100,2019-01-05,2100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
101,2019-01-05,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
102,2019-01-05,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
103,2019-01-05,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
104,2019-01-05,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
105,2019-01-05,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
106,2019-01-05,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
107,2019-01-05,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
108,2019-01-05,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
109,2019-01-05,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
110,2019-01-05,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
111,2019-01-05,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
112,2019-01-05,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
113,2019-01-05,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
114,2019-01-05,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
115,2019-01-05,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
116,2019-01-05,0800 UTC,",2",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
117,2019-01-05,0900 UTC,",4",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
118,2019-01-05,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
119,2019-01-05,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
120,2019-01-06,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
121,2019-01-06,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
122,2019-01-06,2200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
123,2019-01-06,2100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
124,2019-01-06,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
125,2019-01-06,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
126,2019-01-06,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
127,2019-01-06,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
128,2019-01-06,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
129,2019-01-06,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
130,2019-01-06,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
131,2019-01-06,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
132,2019-01-06,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
133,2019-01-06,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
134,2019-01-06,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
135,2019-01-06,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
136,2019-01-06,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
137,2019-01-06,0600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
138,2019-01-06,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
139,2019-01-06,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
140,2019-01-06,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
141,2019-01-06,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
142,2019-01-06,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
143,2019-01-06,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
144,2019-01-07,1800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
145,2019-01-07,1600 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
146,2019-01-07,1700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
147,2019-01-07,1900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
148,2019-01-07,1500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
149,2019-01-07,2100 UTC,"1,6",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
150,2019-01-07,2200 UTC,"7,8",-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
151,2019-01-07,2300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
152,2019-01-07,2000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
153,2019-01-07,1400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
154,2019-01-07,1300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
155,2019-01-07,1200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
156,2019-01-07,0100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
157,2019-01-07,0200 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
158,2019-01-07,0300 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
159,2019-01-07,0400 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
160,2019-01-07,0500 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
161,2019-01-07,0000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
162,2019-01-07,0700 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
163,2019-01-07,0800 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
164,2019-01-07,0900 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
165,2019-01-07,1000 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
166,2019-01-07,1100 UTC,0,-21.305889,-52.820375,S716,POINT (-52.820375 -21.305889)
